"subject","type","item","condition","question","correct_answer","response","response_time","group_G","question_type_G","ambiguity_G","ambiguity","group","question_type"
"Non-Native 11","gp",3,"a","!","{The_two_journalists_met_the_president}",0,7849,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 11","gp",21,"c","!","{Anna}",0,1504,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 11","gp",6,"d","!","{The_neighbour}",1,2020,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 12","gp",23,"b","!","{The_mother_washed_the_child}",0,7274,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 12","gp",1,"d","!","{The_man}",1,1832,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 12","gp",9,"d","!","{The_singer}",1,1407,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 12","gp",20,"c","!","{The_man}",1,3356,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 12","gp",12,"c","!","{The_nurse}",0,1903,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 12","gp",17,"d","!","{The_terrorist}",1,1103,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 12","gp",3,"b","!","{The_two_journalists_met_each_other}",1,7212,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 12","gp",15,"b","!","{The_aunt_dressed_herself}",1,3228,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 12","gp",18,"a","!","{The_father_washed_himself}",1,2497,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 12","gp",10,"a","!","{The_two_soldiers_fought_each_other}",1,4990,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 12","gp",14,"a","!","{The_doctor_woke_himself_up}",1,2706,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 12","gp",8,"c","!","{The_boy}",1,1287,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 12","gp",21,"d","!","{The_child}",1,1756,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 12","gp",13,"d","!","{The_boy}",1,1896,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 12","gp",16,"c","!","{The_assistant}",1,2610,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 12","gp",2,"a","!","{The_mother_dressed_herself}",1,1693,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 12","gp",11,"b","!","{The_lady_woke_herself_up}",1,1861,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 12","gp",24,"c","!","{The_director}",1,1731,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 12","gp",4,"c","!","{The_friend}",1,1639,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 12","gp",7,"b","!","{The_man_woke_himself_up}",1,2255,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 12","gp",5,"d","!","{The_boy}",1,1207,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 12","gp",19,"b","!","{The_coach_calmed_himself_down}",1,2936,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 12","gp",22,"a","!","{The_two_footballers_fought_each_other}",1,1646,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 12","gp",6,"a","!","{The_two_kids_fought_each_other}",1,1366,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 13","gp",6,"b","!","{The_two_kids_fought_each_other}",1,4453,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 13","gp",24,"d","!","{The_director}",1,2006,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 13","gp",18,"b","!","{The_father_washed_himself}",1,4943,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 13","gp",9,"a","!","{The_pianist_calmed_himself_down}",1,4239,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 13","gp",20,"d","!","{The_man}",1,2272,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 13","gp",14,"b","!","{The_doctor_woke_himself_up}",1,4039,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 13","gp",15,"c","!","{The_boy}",1,1696,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 13","gp",21,"a","!","{Anna_dressed_the_child}",0,3708,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 13","gp",8,"d","!","{The_boy}",1,1778,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 13","gp",19,"c","!","{The_basketball_player}",1,1875,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 13","gp",2,"b","!","{The_mother_dressed_herself}",1,3540,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 13","gp",10,"b","!","{The_two_soldiers_fought_each_other}",1,3984,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 13","gp",12,"d","!","{The_baby}",1,2507,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 13","gp",5,"a","!","{The_father_washed_the_boy}",0,5347,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 13","gp",4,"d","!","{The_friend}",1,2636,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 13","gp",22,"b","!","{The_two_footballers_fought_each_other}",1,3577,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 13","gp",7,"c","!","{The_man}",0,1986,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 13","gp",1,"a","!","{The_lawyer_calmed_the_man_down}",0,4030,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 13","gp",13,"a","!","{The_girl_calmed_herself_down}",1,2033,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 13","gp",3,"c","!","{The_president}",1,2188,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 13","gp",16,"d","!","{The_assistant}",1,2186,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 13","gp",23,"c","!","{The_mother}",0,2403,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 13","gp",11,"c","!","{The_friend}",1,2271,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 13","gp",17,"a","!","{The_two_men_fought_each_other}",1,3678,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 14","gp",18,"c","!","{The_father}",0,1919,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 14","gp",5,"b","!","{The_father_washed_himself}",1,13303,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 14","gp",21,"b","!","{Anna_dressed_herself}",1,3942,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 14","gp",11,"d","!","{The_friend}",1,2086,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 14","gp",19,"d","!","{The_basketball_player}",1,2696,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 14","gp",7,"d","!","{The_lady}",1,1768,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 14","gp",24,"a","!","{The_two_actresses_met_the_director}",0,5305,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 14","gp",14,"c","!","{The_nurse}",1,9377,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 14","gp",8,"a","!","{Mary_dressed_the_boy}",0,3559,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 14","gp",23,"d","!","{The_child}",1,2132,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 14","gp",1,"b","!","{The_lawyer_calmed_himself_down}",1,5992,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 14","gp",22,"c","!","{The_two_footballers}",0,3532,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 14","gp",16,"a","!","{The_researcher_woke_himself_up}",1,5078,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 14","gp",13,"b","!","{The_girl_calmed_herself_down}",1,5062,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 14","gp",12,"a","!","{The_nurse_washed_the_baby}",0,3451,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 14","gp",17,"b","!","{The_two_men_fought_each_other}",1,4967,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 14","gp",4,"a","!","{The_two_children_hugged_their_friend}",0,4702,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 14","gp",9,"b","!","{The_pianist_calmed_himself_down}",1,4486,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 14","gp",20,"a","!","{The_two_friends_met_the_man}",0,3072,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 14","gp",2,"c","!","{The_baby}",1,1804,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 14","gp",3,"d","!","{The_president}",1,2508,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 14","gp",15,"d","!","{The_boy}",1,2215,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 14","gp",10,"c","!","{The_General}",1,1936,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 14","gp",6,"c","!","{The_two_kids}",0,3226,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 15","gp",11,"a","!","{The_lady_woke_herself_up}",1,4903,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 15","gp",3,"a","!","{The_two_journalists_met_each_other}",1,3768,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 15","gp",6,"d","!","{The_neighbour}",1,1792,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 15","gp",18,"d","!","{The_baby}",1,1941,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 15","gp",24,"b","!","{The_two_actresses_met_each_other}",1,3514,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 15","gp",8,"b","!","{Mary_dressed_herself}",1,2946,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 15","gp",19,"a","!","{The_coach_calmed_himself_down}",1,2676,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 15","gp",20,"b","!","{The_two_friends_met_each_other}",1,3241,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 15","gp",23,"a","!","{The_mother_washed_herself}",1,2691,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 15","gp",5,"c","!","{The_boy}",1,1585,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 15","gp",2,"d","!","{The_baby}",1,1552,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 15","gp",17,"c","!","{The_terrorist}",1,1684,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 15","gp",15,"a","!","{The_aunt_dressed_herself}",1,1942,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 15","gp",21,"c","!","{The_child}",1,1181,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 15","gp",12,"b","!","{The_nurse_washed_herself}",1,3941,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 15","gp",16,"b","!","{The_researcher_woke_himself_up}",1,2851,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 15","gp",4,"b","!","{The_two_children_hugged_each_other}",1,2517,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 15","gp",22,"d","!","{The_coach}",1,1317,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 15","gp",1,"c","!","{The_man}",1,1262,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 15","gp",10,"d","!","{The_General}",1,1281,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 15","gp",7,"a","!","{The_man_woke_himself_up}",1,1762,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 15","gp",13,"c","!","{The_boy}",1,1195,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 15","gp",9,"c","!","{The_singer}",1,1012,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 15","gp",14,"d","!","{The_nurse}",1,2036,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 16","gp",2,"a","!","{The_mother_dressed_the_baby}",0,3922,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 16","gp",16,"c","!","{The_researcher}",0,3738,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 16","gp",20,"c","!","{The_two_friends}",0,3060,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 16","gp",13,"d","!","{The_boy}",1,2208,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 16","gp",11,"b","!","{The_lady_woke_herself_up}",1,4053,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 16","gp",6,"a","!","{The_two_kids_fought_their_neighbour}",0,5253,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 16","gp",15,"b","!","{The_aunt_dressed_herself}",1,3380,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 16","gp",8,"c","!","{Mary}",0,2018,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 16","gp",9,"d","!","{The_singer}",1,3881,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 16","gp",7,"b","!","{The_man_woke_himself_up}",1,4459,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 16","gp",24,"c","!","{The_actresses}",0,2640,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 16","gp",22,"a","!","{The_two_footballers_fought_the_coach}",0,5005,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 16","gp",21,"d","!","{The_child}",1,1606,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 16","gp",23,"b","!","{The_mother_washed_the_child}",0,6448,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 16","gp",17,"d","!","{The_terrorist}",1,1688,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 16","gp",10,"a","!","{The_two_soldiers_fought_the_General}",0,3570,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 16","gp",3,"b","!","{The_two_journalists_met_each_other}",1,4155,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 16","gp",12,"c","!","{The_nurse}",0,1550,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 16","gp",4,"c","!","{The_two_children}",0,2791,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 16","gp",18,"a","!","{The_father_washed_the_baby}",0,3731,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 16","gp",19,"b","!","{The_coach_calmed_himself_down}",1,3648,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 16","gp",14,"a","!","{The_doctor_woke_the_nurse_up}",0,2909,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 16","gp",1,"d","!","{The_man}",1,2058,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 16","gp",5,"d","!","{The_boy}",1,1930,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 17","gp",23,"c","!","{The_child}",1,2185,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 17","gp",5,"a","!","{The_father_washed_the_boy}",0,9586,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 17","gp",16,"d","!","{The_assistant}",1,2462,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 17","gp",3,"c","!","{The_president}",1,2284,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 17","gp",10,"b","!","{The_two_soldiers_fought_the_General}",0,7628,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 17","gp",17,"a","!","{The_two_men_fought_each_other}",1,12132,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 17","gp",7,"c","!","{The_lady}",1,1942,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 17","gp",15,"c","!","{The_boy}",1,4610,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 17","gp",20,"d","!","{The_man}",1,2434,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 17","gp",1,"a","!","{The_lawyer_calmed_himself_down}",1,17595,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 17","gp",9,"a","!","{The_pianist_calmed_himself_down}",1,3140,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 17","gp",13,"a","!","{The_girl_calmed_herself_down}",1,3495,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 17","gp",6,"b","!","{The_two_kids_fought_each_other}",1,3292,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 17","gp",22,"b","!","{The_two_footballers_fought_each_other}",1,3185,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 17","gp",4,"d","!","{The_friend}",1,2478,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 17","gp",12,"d","!","{The_baby}",1,2720,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 17","gp",19,"c","!","{The_basketball_player}",1,3805,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 17","gp",18,"b","!","{The_father_washed_the_baby}",0,10003,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 17","gp",8,"d","!","{The_boy}",1,8896,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 17","gp",24,"d","!","{The_director}",1,2083,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 17","gp",11,"c","!","{The_friend}",1,2589,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 17","gp",2,"b","!","{The_mother_dressed_herself}",1,2918,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 17","gp",14,"b","!","{The_doctor_woke_himself_up}",1,4123,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 17","gp",21,"a","!","{Anna_dressed_herself}",1,2146,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 18","gp",10,"c","!","{The_General}",1,2212,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 18","gp",4,"a","!","{The_two_children_hugged_each_other}",1,3822,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 18","gp",24,"a","!","{The_two_actresses_met_each_other}",1,2992,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 18","gp",22,"c","!","{The_coach}",1,5736,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 18","gp",12,"a","!","{The_nurse_washed_the_baby}",0,2957,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 18","gp",23,"d","!","{The_child}",1,1695,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 18","gp",3,"d","!","{The_president}",1,1594,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 18","gp",7,"d","!","{The_lady}",1,2285,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 18","gp",1,"b","!","{The_lawyer_calmed_himself_down}",1,3681,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 18","gp",20,"a","!","{The_two_friends_met_each_other}",1,3249,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
"Non-Native 18","gp",18,"c","!","{The_baby}",1,2028,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 18","gp",17,"b","!","{The_two_men_fought_each_other}",1,2631,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 18","gp",15,"d","!","{The_boy}",1,1355,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 18","gp",6,"c","!","{The_neighbour}",1,2041,"Non-Native","Main_Clause_Question","Ambiguous",0.5,0.5,0.5
"Non-Native 18","gp",21,"b","!","{Anna_dressed_herself}",1,1979,"Non-Native","Subordinate_Clause_Question","Unambiguous",-0.5,0.5,-0.5
"Non-Native 18","gp",11,"d","!","{The_friend}",1,1417,"Non-Native","Main_Clause_Question","Unambiguous",-0.5,0.5,0.5
"Non-Native 18","gp",8,"a","!","{Mary_dressed_herself}",1,2411,"Non-Native","Subordinate_Clause_Question","Ambiguous",0.5,0.5,-0.5
